locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-06T21:45:00+00:00,2021-11-07T03:15:00+05:30,pm25,335,µg/m³,28.531346,77.190156
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-06T21:45:00+00:00,2021-11-07T03:15:00+05:30,pm25,388,µg/m³,28.7762,77.051074
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,2021-11-06T21:45:00+00:00,2021-11-07T03:15:00+05:30,pm25,443,µg/m³,28.674045,77.131023
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T21:45:00+00:00,2021-11-07T03:15:00+05:30,pm25,548,µg/m³,28.710508,77.249485
5650,"IGI Airport (T3), Delhi - IMD",Delhi,IN,2021-11-06T21:45:00+00:00,2021-11-07T03:15:00+05:30,pm25,240.3,µg/m³,28.5627763,77.1180053
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-06T21:45:00+00:00,2021-11-07T03:15:00+05:30,pm25,512,µg/m³,28.822836,77.101981
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T21:45:00+00:00,2021-11-07T03:15:00+05:30,pm25,597,µg/m³,28.672342,77.31526
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-06T21:45:00+00:00,2021-11-07T03:15:00+05:30,pm25,323.02,µg/m³,28.639645,77.146262
5630,"Shadipur, Delhi - CPCB",Delhi,IN,2021-11-06T21:30:00+00:00,2021-11-07T03:00:00+05:30,pm25,269.4,µg/m³,28.6514781,77.1473105
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-06T21:30:00+00:00,2021-11-07T03:00:00+05:30,pm25,262.9,µg/m³,28.60909,77.0325413
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-06T21:30:00+00:00,2021-11-07T03:00:00+05:30,pm25,410.06,µg/m³,28.6573814,77.1585447
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,331,µg/m³,28.531346,77.190156
11607,"Lodhi Road, Delhi - IITM",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,1074.3,µg/m³,28.588333,77.221667
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,423,µg/m³,28.611281,77.237738
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,361,µg/m³,28.58028,77.233829
5626,"DTU, Delhi - CPCB",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,330.2,µg/m³,28.7500499,77.1112615
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,318,µg/m³,28.5504249,77.2159377
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,344.56,µg/m³,28.639645,77.146262
6359,"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,431.2,µg/m³,28.6811736,77.3025234
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,437,µg/m³,28.732528,77.11992
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,329,µg/m³,28.5710274,77.0719006
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,383,µg/m³,28.684678,77.076574
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,507,µg/m³,28.647622,77.315809
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,538,µg/m³,28.822836,77.101981
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,597,µg/m³,28.672342,77.31526
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,545,µg/m³,28.815329,77.15301
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,469,µg/m³,28.623763,77.287209
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,303.4,µg/m³,28.5918245,77.2273074
5570,"Aya Nagar, Delhi - IMD",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,268.6,µg/m³,28.4706914,77.1099364
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,385,µg/m³,28.530785,77.271255
8235,"Jahangirpuri, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,500,µg/m³,28.73282,77.170633
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,382,µg/m³,28.498571,77.26484
8365,"Nehru Nagar, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,337,µg/m³,28.56789,77.250515
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,548,µg/m³,28.710508,77.249485
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,495,µg/m³,28.699793,77.165453
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,388,µg/m³,28.7762,77.051074
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,492,µg/m³,28.695381,77.181665
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,284,µg/m³,28.570173,76.933762
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,315.8,µg/m³,28.656756,77.227234
5541,"Burari Crossing, Delhi - IMD",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,369.25,µg/m³,28.7256504,77.2011573
5650,"IGI Airport (T3), Delhi - IMD",Delhi,IN,2021-11-06T21:15:00+00:00,2021-11-07T02:45:00+05:30,pm25,266.62,µg/m³,28.5627763,77.1180053
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-06T21:00:00+00:00,2021-11-07T02:30:00+05:30,pm25,446.29,µg/m³,28.6573814,77.1585447
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,2021-11-06T21:00:00+00:00,2021-11-07T02:30:00+05:30,pm25,403,µg/m³,28.674045,77.131023
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-06T21:00:00+00:00,2021-11-07T02:30:00+05:30,pm25,97,µg/m³,28.563262,77.186937
5630,"Shadipur, Delhi - CPCB",Delhi,IN,2021-11-06T21:00:00+00:00,2021-11-07T02:30:00+05:30,pm25,334.5,µg/m³,28.6514781,77.1473105
6358,"Mandir Marg, Delhi - DPCC",Delhi,IN,2021-11-06T21:00:00+00:00,2021-11-07T02:30:00+05:30,pm25,433,µg/m³,28.636429,77.201067
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,538,µg/m³,28.822836,77.101981
6359,"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,431.2,µg/m³,28.6811736,77.3025234
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,268.1,µg/m³,28.60909,77.0325413
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,545,µg/m³,28.815329,77.15301
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,319,µg/m³,28.5504249,77.2159377
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,420,µg/m³,28.684678,77.076574
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,449,µg/m³,28.611281,77.237738
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,330.04,µg/m³,28.5918245,77.2273074
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,331,µg/m³,28.531346,77.190156
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,284,µg/m³,28.570173,76.933762
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,464,µg/m³,28.7762,77.051074
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,492,µg/m³,28.695381,77.181665
5541,"Burari Crossing, Delhi - IMD",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,352.12,µg/m³,28.7256504,77.2011573
5626,"DTU, Delhi - CPCB",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,330.2,µg/m³,28.7500499,77.1112615
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,539,µg/m³,28.672342,77.31526
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,438,µg/m³,28.732528,77.11992
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,488,µg/m³,28.647622,77.315809
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,351,µg/m³,28.5710274,77.0719006
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,493,µg/m³,28.623763,77.287209
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,541,µg/m³,28.710508,77.249485
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,97,µg/m³,28.563262,77.186937
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,364,µg/m³,28.530785,77.271255
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,376,µg/m³,28.498571,77.26484
6358,"Mandir Marg, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,433,µg/m³,28.636429,77.201067
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,532,µg/m³,28.699793,77.165453
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,403,µg/m³,28.674045,77.131023
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,361.85,µg/m³,28.639645,77.146262
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-06T20:45:00+00:00,2021-11-07T02:15:00+05:30,pm25,310.3,µg/m³,28.656756,77.227234
5630,"Shadipur, Delhi - CPCB",Delhi,IN,2021-11-06T20:30:00+00:00,2021-11-07T02:00:00+05:30,pm25,334.5,µg/m³,28.6514781,77.1473105
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-06T20:30:00+00:00,2021-11-07T02:00:00+05:30,pm25,497.06,µg/m³,28.6573814,77.1585447
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-06T20:30:00+00:00,2021-11-07T02:00:00+05:30,pm25,268.1,µg/m³,28.60909,77.0325413
11607,"Lodhi Road, Delhi - IITM",Delhi,IN,2021-11-06T20:30:00+00:00,2021-11-07T02:00:00+05:30,pm25,1074.3,µg/m³,28.588333,77.221667
5650,"IGI Airport (T3), Delhi - IMD",Delhi,IN,2021-11-06T20:29:00+00:00,2021-11-07T01:59:00+05:30,pm25,286.42,µg/m³,28.5627763,77.1180053
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,488,µg/m³,28.647622,77.315809
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,541,µg/m³,28.710508,77.249485
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,337,µg/m³,28.531346,77.190156
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,532,µg/m³,28.699793,77.165453
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,376,µg/m³,28.498571,77.26484
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,97,µg/m³,28.563262,77.186937
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,493,µg/m³,28.623763,77.287209
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,351,µg/m³,28.5710274,77.0719006
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,464,µg/m³,28.7762,77.051074
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,480,µg/m³,28.695381,77.181665
8235,"Jahangirpuri, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,510,µg/m³,28.73282,77.170633
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,350.87,µg/m³,28.5918245,77.2273074
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,332,µg/m³,28.5504249,77.2159377
5650,"IGI Airport (T3), Delhi - IMD",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,296.79,µg/m³,28.5627763,77.1180053
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,471,µg/m³,28.822836,77.101981
6359,"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,359.8,µg/m³,28.6811736,77.3025234
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,539,µg/m³,28.672342,77.31526
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,503,µg/m³,28.815329,77.15301
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,420,µg/m³,28.684678,77.076574
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,449,µg/m³,28.611281,77.237738
5626,"DTU, Delhi - CPCB",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,341.8,µg/m³,28.7500499,77.1112615
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,438,µg/m³,28.732528,77.11992
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,364,µg/m³,28.530785,77.271255
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,363.15,µg/m³,28.639645,77.146262
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,403,µg/m³,28.674045,77.131023
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,405,µg/m³,28.58028,77.233829
8365,"Nehru Nagar, Delhi - DPCC",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,365,µg/m³,28.56789,77.250515
5541,"Burari Crossing, Delhi - IMD",Delhi,IN,2021-11-06T20:15:00+00:00,2021-11-07T01:45:00+05:30,pm25,363.4,µg/m³,28.7256504,77.2011573
5630,"Shadipur, Delhi - CPCB",Delhi,IN,2021-11-06T20:00:00+00:00,2021-11-07T01:30:00+05:30,pm25,253.6,µg/m³,28.6514781,77.1473105
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-06T20:00:00+00:00,2021-11-07T01:30:00+05:30,pm25,480.67,µg/m³,28.6573814,77.1585447
6358,"Mandir Marg, Delhi - DPCC",Delhi,IN,2021-11-06T20:00:00+00:00,2021-11-07T01:30:00+05:30,pm25,427,µg/m³,28.636429,77.201067
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-06T20:00:00+00:00,2021-11-07T01:30:00+05:30,pm25,316,µg/m³,28.570173,76.933762
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,487,µg/m³,28.699793,77.165453
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,393,µg/m³,28.684678,77.076574
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,347.06,µg/m³,28.639645,77.146262
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,338.8,µg/m³,28.656756,77.227234
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,370,µg/m³,28.530785,77.271255
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,471,µg/m³,28.822836,77.101981
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,337,µg/m³,28.531346,77.190156
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,503,µg/m³,28.815329,77.15301
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,483,µg/m³,28.710508,77.249485
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,488,µg/m³,28.672342,77.31526
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,253.6,µg/m³,28.60909,77.0325413
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,466,µg/m³,28.732528,77.11992
6359,"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,359.8,µg/m³,28.6811736,77.3025234
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,333,µg/m³,28.5504249,77.2159377
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,367.7,µg/m³,28.5918245,77.2273074
5626,"DTU, Delhi - CPCB",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,341.8,µg/m³,28.7500499,77.1112615
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,316,µg/m³,28.570173,76.933762
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,480,µg/m³,28.695381,77.181665
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,382,µg/m³,28.5710274,77.0719006
5541,"Burari Crossing, Delhi - IMD",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,290.83,µg/m³,28.7256504,77.2011573
11607,"Lodhi Road, Delhi - IITM",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,1074.3,µg/m³,28.588333,77.221667
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,410,µg/m³,28.58028,77.233829
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,416,µg/m³,28.647622,77.315809
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,455,µg/m³,28.623763,77.287209
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,450,µg/m³,28.611281,77.237738
10489,"ITO, Delhi - CPCB",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,481,µg/m³,28.628624,77.24106
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,390,µg/m³,28.498571,77.26484
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-06T19:45:00+00:00,2021-11-07T01:15:00+05:30,pm25,470,µg/m³,28.7762,77.051074
6358,"Mandir Marg, Delhi - DPCC",Delhi,IN,2021-11-06T19:30:00+00:00,2021-11-07T01:00:00+05:30,pm25,427,µg/m³,28.636429,77.201067
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-06T19:30:00+00:00,2021-11-07T01:00:00+05:30,pm25,253.6,µg/m³,28.60909,77.0325413
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,2021-11-06T19:30:00+00:00,2021-11-07T01:00:00+05:30,pm25,403,µg/m³,28.674045,77.131023
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-06T19:30:00+00:00,2021-11-07T01:00:00+05:30,pm25,106,µg/m³,28.563262,77.186937
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-06T19:30:00+00:00,2021-11-07T01:00:00+05:30,pm25,446.12,µg/m³,28.6573814,77.1585447
5630,"Shadipur, Delhi - CPCB",Delhi,IN,2021-11-06T19:30:00+00:00,2021-11-07T01:00:00+05:30,pm25,256.1,µg/m³,28.6514781,77.1473105
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,470,µg/m³,28.7762,77.051074
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,390,µg/m³,28.498571,77.26484
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,416,µg/m³,28.647622,77.315809
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,351,µg/m³,28.570173,76.933762
8235,"Jahangirpuri, Delhi - DPCC",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,506,µg/m³,28.73282,77.170633
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,345,µg/m³,28.5504249,77.2159377
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,488,µg/m³,28.672342,77.31526
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,464,µg/m³,28.815329,77.15301
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,450,µg/m³,28.611281,77.237738
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,466,µg/m³,28.732528,77.11992
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,331.6,µg/m³,28.656756,77.227234
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,355.45,µg/m³,28.5918245,77.2273074
8365,"Nehru Nagar, Delhi - DPCC",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,381,µg/m³,28.56789,77.250515
5541,"Burari Crossing, Delhi - IMD",Delhi,IN,2021-11-06T19:15:00+00:00,2021-11-07T00:45:00+05:30,pm25,276,µg/m³,28.7256504,77.2011573
